GeoCode,BuildingType,NumberOfFloors,YearBuilt,BuildingCount
1102,SingleFamily,7Floors,1991to2000,0
1102,SingleFamily,8Floors,1991to2000,0
1102,SingleFamily,9Floors,1991to2000,0
1102,SingleFamily,10Floors,1991to2000,0
1102,SingleFamily,11to12Floors,1991to2000,0
1102,SingleFamily,13PlusFloors,1991to2000,0
1102,SingleFamily,Unknown,1991to2000,0
1102,MultiDwelling,1Floor,1991to2000,1
1102,MultiDwelling,2Floors,1991to2000,1
1102,MultiDwelling,3Floors,1991to2000,1
1102,MultiDwelling,4Floors,1991to2000,21
1102,MultiDwelling,5Floors,1991to2000,45
1102,MultiDwelling,6Floors,1991to2000,8
1102,MultiDwelling,7Floors,1991to2000,3
1102,MultiDwelling,8Floors,1991to2000,2
1102,MultiDwelling,9Floors,1991to2000,1
1102,MultiDwelling,10Floors,1991to2000,0
1102,MultiDwelling,11to12Floors,1991to2000,0
1102,MultiDwelling,13PlusFloors,1991to2000,0
1102,MultiDwelling,Unknown,1991to2000,2
1102,NonResidential,1Floor,1991to2000,0
1102,NonResidential,2Floors,1991to2000,0
1102,NonResidential,3Floors,1991to2000,1
1102,NonResidential,4Floors,1991to2000,4
1102,NonResidential,5Floors,1991to2000,1
1102,NonResidential,6Floors,1991to2000,0
1102,NonResidential,7Floors,1991to2000,2
1102,NonResidential,8Floors,1991to2000,0
1102,NonResidential,9Floors,1991to2000,0
1102,NonResidential,10Floors,1991to2000,0
1102,NonResidential,11to12Floors,1991to2000,0
1102,NonResidential,13PlusFloors,1991to2000,0
1102,NonResidential,Unknown,1991to2000,1
1102,SingleFamily,1Floor,2001to2011,0
1102,SingleFamily,2Floors,2001to2011,1
1102,SingleFamily,3Floors,2001to2011,1
1102,SingleFamily,4Floors,2001to2011,0
1102,SingleFamily,5Floors,2001to2011,0
1102,SingleFamily,6Floors,2001to2011,0
1102,SingleFamily,7Floors,2001to2011,0
1102,SingleFamily,8Floors,2001to2011,0
1102,SingleFamily,9Floors,2001to2011,0
1102,SingleFamily,10Floors,2001to2011,0
1102,SingleFamily,11to12Floors,2001to2011,0
1102,SingleFamily,13PlusFloors,2001to2011,0
1102,SingleFamily,Unknown,2001to2011,1
1102,MultiDwelling,1Floor,2001to2011,1
1102,MultiDwelling,2Floors,2001to2011,1
1102,MultiDwelling,3Floors,2001to2011,4
1102,MultiDwelling,4Floors,2001to2011,10
1102,MultiDwelling,5Floors,2001to2011,16
1102,MultiDwelling,6Floors,2001to2011,14
1102,MultiDwelling,7Floors,2001to2011,6
1102,MultiDwelling,8Floors,2001to2011,1
1102,MultiDwelling,9Floors,2001to2011,0
1102,MultiDwelling,10Floors,2001to2011,0
1102,MultiDwelling,11to12Floors,2001to2011,0
1102,MultiDwelling,13PlusFloors,2001to2011,0
1102,MultiDwelling,Unknown,2001to2011,0
1102,NonResidential,1Floor,2001to2011,0
1102,NonResidential,2Floors,2001to2011,1
1102,NonResidential,3Floors,2001to2011,0
1102,NonResidential,4Floors,2001to2011,1
1102,NonResidential,5Floors,2001to2011,1
1102,NonResidential,6Floors,2001to2011,2
1102,NonResidential,7Floors,2001to2011,0
1102,NonResidential,8Floors,2001to2011,1
1102,NonResidential,9Floors,2001to2011,0
1102,NonResidential,10Floors,2001to2011,0
1102,NonResidential,11to12Floors,2001to2011,0
1102,NonResidential,13PlusFloors,2001to2011,0
1102,NonResidential,Unknown,2001to2011,0
1102,SingleFamily,1Floor,Unknown,1
1102,SingleFamily,2Floors,Unknown,0
1102,SingleFamily,3Floors,Unknown,2
1102,SingleFamily,4Floors,Unknown,0
1102,SingleFamily,5Floors,Unknown,0
1102,SingleFamily,6Floors,Unknown,0
1102,SingleFamily,7Floors,Unknown,0
1102,SingleFamily,8Floors,Unknown,0
1102,SingleFamily,9Floors,Unknown,0
1102,SingleFamily,10Floors,Unknown,0
1102,SingleFamily,11to12Floors,Unknown,0
1102,SingleFamily,13PlusFloors,Unknown,0
1102,SingleFamily,Unknown,Unknown,10
1102,MultiDwelling,1Floor,Unknown,0
1102,MultiDwelling,2Floors,Unknown,0
1102,MultiDwelling,3Floors,Unknown,3
1102,MultiDwelling,4Floors,Unknown,18
1102,MultiDwelling,5Floors,Unknown,24
1102,MultiDwelling,6Floors,Unknown,4
1102,MultiDwelling,7Floors,Unknown,1
1102,MultiDwelling,8Floors,Unknown,2
1102,MultiDwelling,9Floors,Unknown,0
1102,MultiDwelling,10Floors,Unknown,0
1102,MultiDwelling,11to12Floors,Unknown,0
1102,MultiDwelling,13PlusFloors,Unknown,0
1102,MultiDwelling,Unknown,Unknown,7
1102,NonResidential,1Floor,Unknown,0
1102,NonResidential,2Floors,Unknown,2
1102,NonResidential,3Floors,Unknown,2
1102,NonResidential,4Floors,Unknown,2
1102,NonResidential,5Floors,Unknown,1
1102,NonResidential,6Floors,Unknown,1
1102,NonResidential,7Floors,Unknown,0
1102,NonResidential,8Floors,Unknown,0
1102,NonResidential,9Floors,Unknown,0
1102,NonResidential,10Floors,Unknown,0
1102,NonResidential,11to12Floors,Unknown,0
1102,NonResidential,13PlusFloors,Unknown,0
1102,NonResidential,Unknown,Unknown,28
1103,SingleFamily,1Floor,1919andBefore,6
1103,SingleFamily,2Floors,1919andBefore,18
1103,SingleFamily,3Floors,1919andBefore,7
1103,SingleFamily,4Floors,1919andBefore,0
1103,SingleFamily,5Floors,1919andBefore,0
1103,SingleFamily,6Floors,1919andBefore,0
1103,SingleFamily,7Floors,1919andBefore,0
1103,SingleFamily,8Floors,1919andBefore,0
1103,SingleFamily,9Floors,1919andBefore,0
1103,SingleFamily,10Floors,1919andBefore,0
1103,SingleFamily,11to12Floors,1919andBefore,0
1103,SingleFamily,13PlusFloors,1919andBefore,0
1103,SingleFamily,Unknown,1919andBefore,1
1103,MultiDwelling,1Floor,1919andBefore,0
1103,MultiDwelling,2Floors,1919andBefore,11
1103,MultiDwelling,3Floors,1919andBefore,62
1103,MultiDwelling,4Floors,1919andBefore,253
1103,MultiDwelling,5Floors,1919andBefore,308
1103,MultiDwelling,6Floors,1919andBefore,57
1103,MultiDwelling,7Floors,1919andBefore,19
1103,MultiDwelling,8Floors,1919andBefore,2
1103,MultiDwelling,9Floors,1919andBefore,0
1103,MultiDwelling,10Floors,1919andBefore,0
1103,MultiDwelling,11to12Floors,1919andBefore,0
1103,MultiDwelling,13PlusFloors,1919andBefore,0
1103,MultiDwelling,Unknown,1919andBefore,39
1103,NonResidential,1Floor,1919andBefore,1
1103,NonResidential,2Floors,1919andBefore,1
1103,NonResidential,3Floors,1919andBefore,0
1103,NonResidential,4Floors,1919andBefore,6
1103,NonResidential,5Floors,1919andBefore,5
1103,NonResidential,6Floors,1919andBefore,1
1103,NonResidential,7Floors,1919andBefore,0
1103,NonResidential,8Floors,1919andBefore,0
1103,NonResidential,9Floors,1919andBefore,0
1103,NonResidential,10Floors,1919andBefore,0
1103,NonResidential,11to12Floors,1919andBefore,0
1103,NonResidential,13PlusFloors,1919andBefore,0
1103,NonResidential,Unknown,1919andBefore,0
1103,SingleFamily,1Floor,1920to1945,35
1103,SingleFamily,2Floors,1920to1945,220
1103,SingleFamily,3Floors,1920to1945,67
1103,SingleFamily,4Floors,1920to1945,0
1103,SingleFamily,5Floors,1920to1945,0
1103,SingleFamily,6Floors,1920to1945,0
1103,SingleFamily,7Floors,1920to1945,0
1103,SingleFamily,8Floors,1920to1945,0
1103,SingleFamily,9Floors,1920to1945,0
1103,SingleFamily,10Floors,1920to1945,0
1103,SingleFamily,11to12Floors,1920to1945,0
1103,SingleFamily,13PlusFloors,1920to1945,0
1103,SingleFamily,Unknown,1920to1945,6
1103,MultiDwelling,1Floor,1920to1945,2
1103,MultiDwelling,2Floors,1920to1945,14
1103,MultiDwelling,3Floors,1920to1945,53
1103,MultiDwelling,4Floors,1920to1945,67
1103,MultiDwelling,5Floors,1920to1945,194
1103,MultiDwelling,6Floors,1920to1945,177
1103,MultiDwelling,7Floors,1920to1945,216
1103,MultiDwelling,8Floors,1920to1945,38
1103,MultiDwelling,9Floors,1920to1945,3
1103,MultiDwelling,10Floors,1920to1945,0
1103,MultiDwelling,11to12Floors,1920to1945,0
1103,MultiDwelling,13PlusFloors,1920to1945,2
1103,MultiDwelling,Unknown,1920to1945,148
1103,NonResidential,1Floor,1920to1945,1
1103,NonResidential,2Floors,1920to1945,3
1103,NonResidential,3Floors,1920to1945,2
1103,NonResidential,4Floors,1920to1945,6
1103,NonResidential,5Floors,1920to1945,3
1103,NonResidential,6Floors,1920to1945,0
1103,NonResidential,7Floors,1920to1945,3
1103,NonResidential,8Floors,1920to1945,0
1103,NonResidential,9Floors,1920to1945,0
1103,NonResidential,10Floors,1920to1945,0
1103,NonResidential,11to12Floors,1920to1945,0
1103,NonResidential,13PlusFloors,1920to1945,0
1103,NonResidential,Unknown,1920to1945,0
1103,SingleFamily,1Floor,1946to1960,0
1103,SingleFamily,2Floors,1946to1960,2
1103,SingleFamily,3Floors,1946to1960,1
1103,SingleFamily,4Floors,1946to1960,0
1103,SingleFamily,5Floors,1946to1960,0
1103,SingleFamily,6Floors,1946to1960,0
1103,SingleFamily,7Floors,1946to1960,0
1103,SingleFamily,8Floors,1946to1960,0
1103,SingleFamily,9Floors,1946to1960,0
1103,SingleFamily,10Floors,1946to1960,0
1103,SingleFamily,11to12Floors,1946to1960,0
1103,SingleFamily,13PlusFloors,1946to1960,0
1103,SingleFamily,Unknown,1946to1960,1
1103,MultiDwelling,1Floor,1946to1960,0
1103,MultiDwelling,2Floors,1946to1960,0
1103,MultiDwelling,3Floors,1946to1960,2
1103,MultiDwelling,4Floors,1946to1960,14
1103,MultiDwelling,5Floors,1946to1960,40
1103,MultiDwelling,6Floors,1946to1960,23
1103,MultiDwelling,7Floors,1946to1960,25
1103,MultiDwelling,8Floors,1946to1960,2
1103,MultiDwelling,9Floors,1946to1960,0
1103,MultiDwelling,10Floors,1946to1960,0
1103,MultiDwelling,11to12Floors,1946to1960,0
1103,MultiDwelling,13PlusFloors,1946to1960,0
1103,MultiDwelling,Unknown,1946to1960,26
1103,NonResidential,1Floor,1946to1960,1
1103,NonResidential,2Floors,1946to1960,1
1103,NonResidential,3Floors,1946to1960,1
1103,NonResidential,4Floors,1946to1960,0
1103,NonResidential,5Floors,1946to1960,3
1103,NonResidential,6Floors,1946to1960,0
1103,NonResidential,7Floors,1946to1960,0
1103,NonResidential,8Floors,1946to1960,0
1103,NonResidential,9Floors,1946to1960,0
1103,NonResidential,10Floors,1946to1960,0
1103,NonResidential,11to12Floors,1946to1960,0
1103,NonResidential,13PlusFloors,1946to1960,0
1103,NonResidential,Unknown,1946to1960,0
1103,SingleFamily,1Floor,1961to1970,0
1103,SingleFamily,2Floors,1961to1970,5
1103,SingleFamily,3Floors,1961to1970,0
1103,SingleFamily,4Floors,1961to1970,0
1103,SingleFamily,5Floors,1961to1970,0
1103,SingleFamily,6Floors,1961to1970,0
1103,SingleFamily,7Floors,1961to1970,0
1103,SingleFamily,8Floors,1961to1970,0
1103,SingleFamily,9Floors,1961to1970,0
1103,SingleFamily,10Floors,1961to1970,0
1103,SingleFamily,11to12Floors,1961to1970,0
1103,SingleFamily,13PlusFloors,1961to1970,0
1103,SingleFamily,Unknown,1961to1970,0
1103,MultiDwelling,1Floor,1961to1970,0
1103,MultiDwelling,2Floors,1961to1970,0
1103,MultiDwelling,3Floors,1961to1970,5
1103,MultiDwelling,4Floors,1961to1970,22
1103,MultiDwelling,5Floors,1961to1970,28
1103,MultiDwelling,6Floors,1961to1970,53
1103,MultiDwelling,7Floors,1961to1970,8
1103,MultiDwelling,8Floors,1961to1970,13
1103,MultiDwelling,9Floors,1961to1970,2
1103,MultiDwelling,10Floors,1961to1970,2
1103,MultiDwelling,11to12Floors,1961to1970,1
1103,MultiDwelling,13PlusFloors,1961to1970,0
1103,MultiDwelling,Unknown,1961to1970,4
1103,NonResidential,1Floor,1961to1970,0
1103,NonResidential,2Floors,1961to1970,1
1103,NonResidential,3Floors,1961to1970,0
1103,NonResidential,4Floors,1961to1970,1
1103,NonResidential,5Floors,1961to1970,2
1103,NonResidential,6Floors,1961to1970,0
1103,NonResidential,7Floors,1961to1970,0
1103,NonResidential,8Floors,1961to1970,0
1103,NonResidential,9Floors,1961to1970,0
1103,NonResidential,10Floors,1961to1970,0
1103,NonResidential,11to12Floors,1961to1970,0
1103,NonResidential,13PlusFloors,1961to1970,0
1103,NonResidential,Unknown,1961to1970,0
1103,SingleFamily,1Floor,1971to1980,4
1103,SingleFamily,2Floors,1971to1980,8
1103,SingleFamily,3Floors,1971to1980,3
1103,SingleFamily,4Floors,1971to1980,0
1103,SingleFamily,5Floors,1971to1980,0
1103,SingleFamily,6Floors,1971to1980,0
1103,SingleFamily,7Floors,1971to1980,0
1103,SingleFamily,8Floors,1971to1980,0
1103,SingleFamily,9Floors,1971to1980,0
1103,SingleFamily,10Floors,1971to1980,0
1103,SingleFamily,11to12Floors,1971to1980,0
1103,SingleFamily,13PlusFloors,1971to1980,0
1103,SingleFamily,Unknown,1971to1980,0
1103,MultiDwelling,1Floor,1971to1980,0
1103,MultiDwelling,2Floors,1971to1980,0
1103,MultiDwelling,3Floors,1971to1980,2
1103,MultiDwelling,4Floors,1971to1980,5
1103,MultiDwelling,5Floors,1971to1980,23
1103,MultiDwelling,6Floors,1971to1980,6
1103,MultiDwelling,7Floors,1971to1980,1
1103,MultiDwelling,8Floors,1971to1980,7
1103,MultiDwelling,9Floors,1971to1980,11
1103,MultiDwelling,10Floors,1971to1980,0
1103,MultiDwelling,11to12Floors,1971to1980,0
1103,MultiDwelling,13PlusFloors,1971to1980,0
1103,MultiDwelling,Unknown,1971to1980,4
1103,NonResidential,1Floor,1971to1980,1
1103,NonResidential,2Floors,1971to1980,1
1103,NonResidential,3Floors,1971to1980,0
1103,NonResidential,4Floors,1971to1980,0
1103,NonResidential,5Floors,1971to1980,0
1103,NonResidential,6Floors,1971to1980,0
1103,NonResidential,7Floors,1971to1980,0
1103,NonResidential,8Floors,1971to1980,2
1103,NonResidential,9Floors,1971to1980,0
1103,NonResidential,10Floors,1971to1980,0
1103,NonResidential,11to12Floors,1971to1980,1
1103,NonResidential,13PlusFloors,1971to1980,1
1103,NonResidential,Unknown,1971to1980,1
1103,SingleFamily,1Floor,1981to1990,3
1103,SingleFamily,2Floors,1981to1990,13
1103,SingleFamily,3Floors,1981to1990,4
1103,SingleFamily,4Floors,1981to1990,0
1103,SingleFamily,5Floors,1981to1990,0
1103,SingleFamily,6Floors,1981to1990,0
1103,SingleFamily,7Floors,1981to1990,0
1103,SingleFamily,8Floors,1981to1990,0
1103,SingleFamily,9Floors,1981to1990,0
1103,SingleFamily,10Floors,1981to1990,0
1103,SingleFamily,11to12Floors,1981to1990,0
1103,SingleFamily,13PlusFloors,1981to1990,0
1103,SingleFamily,Unknown,1981to1990,0
1103,MultiDwelling,1Floor,1981to1990,1
1103,MultiDwelling,2Floors,1981to1990,1
1103,MultiDwelling,3Floors,1981to1990,0
1103,MultiDwelling,4Floors,1981to1990,11
1103,MultiDwelling,5Floors,1981to1990,9
1103,MultiDwelling,6Floors,1981to1990,1
1103,MultiDwelling,7Floors,1981to1990,2
1103,MultiDwelling,8Floors,1981to1990,15
1103,MultiDwelling,9Floors,1981to1990,20
1103,MultiDwelling,10Floors,1981to1990,2
1103,MultiDwelling,11to12Floors,1981to1990,12
1103,MultiDwelling,13PlusFloors,1981to1990,0
1103,MultiDwelling,Unknown,1981to1990,31
1103,NonResidential,1Floor,1981to1990,2
1103,NonResidential,2Floors,1981to1990,0
1103,NonResidential,3Floors,1981to1990,0
1103,NonResidential,4Floors,1981to1990,1
1103,NonResidential,5Floors,1981to1990,1
1103,NonResidential,6Floors,1981to1990,0
1103,NonResidential,7Floors,1981to1990,0
1103,NonResidential,8Floors,1981to1990,0
1103,NonResidential,9Floors,1981to1990,0
1103,NonResidential,10Floors,1981to1990,0
1103,NonResidential,11to12Floors,1981to1990,0
1103,NonResidential,13PlusFloors,1981to1990,0
1103,NonResidential,Unknown,1981to1990,0
1103,SingleFamily,1Floor,1991to2000,4
1103,SingleFamily,2Floors,1991to2000,45
1103,SingleFamily,3Floors,1991to2000,21
1103,SingleFamily,4Floors,1991to2000,0
1103,SingleFamily,5Floors,1991to2000,0
1103,SingleFamily,6Floors,1991to2000,0
1103,SingleFamily,7Floors,1991to2000,0
1103,SingleFamily,8Floors,1991to2000,0
1103,SingleFamily,9Floors,1991to2000,0
1103,SingleFamily,10Floors,1991to2000,0
1103,SingleFamily,11to12Floors,1991to2000,0
1103,SingleFamily,13PlusFloors,1991to2000,0
1103,SingleFamily,Unknown,1991to2000,0
1103,MultiDwelling,1Floor,1991to2000,1
1103,MultiDwelling,2Floors,1991to2000,3
1103,MultiDwelling,3Floors,1991to2000,12
1103,MultiDwelling,4Floors,1991to2000,19
1103,MultiDwelling,5Floors,1991to2000,27
1103,MultiDwelling,6Floors,1991to2000,16
1103,MultiDwelling,7Floors,1991to2000,4
1103,MultiDwelling,8Floors,1991to2000,2
1103,MultiDwelling,9Floors,1991to2000,3
1103,MultiDwelling,10Floors,1991to2000,0
1103,MultiDwelling,11to12Floors,1991to2000,0
1103,MultiDwelling,13PlusFloors,1991to2000,0
1103,MultiDwelling,Unknown,1991to2000,10
1103,NonResidential,1Floor,1991to2000,0
1103,NonResidential,2Floors,1991to2000,1
1103,NonResidential,3Floors,1991to2000,2
1103,NonResidential,4Floors,1991to2000,8
1103,NonResidential,5Floors,1991to2000,5
1103,NonResidential,6Floors,1991to2000,2
1103,NonResidential,7Floors,1991to2000,0
1103,NonResidential,8Floors,1991to2000,0
1103,NonResidential,9Floors,1991to2000,0
1103,NonResidential,10Floors,1991to2000,0
1103,NonResidential,11to12Floors,1991to2000,0
1103,NonResidential,13PlusFloors,1991to2000,0
1103,NonResidential,Unknown,1991to2000,0
1103,SingleFamily,1Floor,2001to2011,1
1103,SingleFamily,2Floors,2001to2011,15
1103,SingleFamily,3Floors,2001to2011,8
1103,SingleFamily,4Floors,2001to2011,0
1103,SingleFamily,5Floors,2001to2011,0
1103,SingleFamily,6Floors,2001to2011,0
1103,SingleFamily,7Floors,2001to2011,0
1103,SingleFamily,8Floors,2001to2011,0
1103,SingleFamily,9Floors,2001to2011,0
1103,SingleFamily,10Floors,2001to2011,0
1103,SingleFamily,11to12Floors,2001to2011,0
1103,SingleFamily,13PlusFloors,2001to2011,0
1103,SingleFamily,Unknown,2001to2011,0
1103,MultiDwelling,1Floor,2001to2011,0
1103,MultiDwelling,2Floors,2001to2011,1
1103,MultiDwelling,3Floors,2001to2011,5
1103,MultiDwelling,4Floors,2001to2011,10
1103,MultiDwelling,5Floors,2001to2011,17
1103,MultiDwelling,6Floors,2001to2011,17
1103,MultiDwelling,7Floors,2001to2011,16
1103,MultiDwelling,8Floors,2001to2011,4
1103,MultiDwelling,9Floors,2001to2011,0
1103,MultiDwelling,10Floors,2001to2011,0
1103,MultiDwelling,11to12Floors,2001to2011,0
1103,MultiDwelling,13PlusFloors,2001to2011,8
1103,MultiDwelling,Unknown,2001to2011,1
1103,NonResidential,1Floor,2001to2011,0
1103,NonResidential,2Floors,2001to2011,1
1103,NonResidential,3Floors,2001to2011,2
1103,NonResidential,4Floors,2001to2011,2
1103,NonResidential,5Floors,2001to2011,4
1103,NonResidential,6Floors,2001to2011,1
1103,NonResidential,7Floors,2001to2011,0
1103,NonResidential,8Floors,2001to2011,0
1103,NonResidential,9Floors,2001to2011,0
1103,NonResidential,10Floors,2001to2011,0
1103,NonResidential,11to12Floors,2001to2011,0
1103,NonResidential,13PlusFloors,2001to2011,0
1103,NonResidential,Unknown,2001to2011,0
1103,SingleFamily,1Floor,Unknown,1
1103,SingleFamily,2Floors,Unknown,2
1103,SingleFamily,3Floors,Unknown,1
1103,SingleFamily,4Floors,Unknown,0
1103,SingleFamily,5Floors,Unknown,0
1103,SingleFamily,6Floors,Unknown,0
1103,SingleFamily,7Floors,Unknown,0
1103,SingleFamily,8Floors,Unknown,0
1103,SingleFamily,9Floors,Unknown,0
1103,SingleFamily,10Floors,Unknown,0
1103,SingleFamily,11to12Floors,Unknown,0
1103,SingleFamily,13PlusFloors,Unknown,0
1103,SingleFamily,Unknown,Unknown,31
1103,MultiDwelling,1Floor,Unknown,0
1103,MultiDwelling,2Floors,Unknown,0
1103,MultiDwelling,3Floors,Unknown,2
1103,MultiDwelling,4Floors,Unknown,5
1103,MultiDwelling,5Floors,Unknown,4
1103,MultiDwelling,6Floors,Unknown,0
1103,MultiDwelling,7Floors,Unknown,1
1103,MultiDwelling,8Floors,Unknown,0
1103,MultiDwelling,9Floors,Unknown,0
1103,MultiDwelling,10Floors,Unknown,0
1103,MultiDwelling,11to12Floors,Unknown,0
1103,MultiDwelling,13PlusFloors,Unknown,0
1103,MultiDwelling,Unknown,Unknown,53
1103,NonResidential,1Floor,Unknown,0
1103,NonResidential,2Floors,Unknown,0
1103,NonResidential,3Floors,Unknown,0
1103,NonResidential,4Floors,Unknown,0
1103,NonResidential,5Floors,Unknown,0
1103,NonResidential,6Floors,Unknown,0
1103,NonResidential,7Floors,Unknown,0
1103,NonResidential,8Floors,Unknown,0
1103,NonResidential,9Floors,Unknown,0
1103,NonResidential,10Floors,Unknown,0
1103,NonResidential,11to12Floors,Unknown,0
1103,NonResidential,13PlusFloors,Unknown,0
1103,NonResidential,Unknown,Unknown,33
1104,SingleFamily,1Floor,1919andBefore,132
1104,SingleFamily,2Floors,1919andBefore,141
1104,SingleFamily,3Floors,1919andBefore,26
1104,SingleFamily,4Floors,1919andBefore,0
1104,SingleFamily,5Floors,1919andBefore,0
1104,SingleFamily,6Floors,1919andBefore,0
1104,SingleFamily,7Floors,1919andBefore,0
1104,SingleFamily,8Floors,1919andBefore,0
1104,SingleFamily,9Floors,1919andBefore,0
1104,SingleFamily,10Floors,1919andBefore,0
1104,SingleFamily,11to12Floors,1919andBefore,0
1104,SingleFamily,13PlusFloors,1919andBefore,0
1104,SingleFamily,Unknown,1919andBefore,12
1104,MultiDwelling,1Floor,1919andBefore,3
1104,MultiDwelling,2Floors,1919andBefore,13
1104,MultiDwelling,3Floors,1919andBefore,58
1104,MultiDwelling,4Floors,1919andBefore,118
1104,MultiDwelling,5Floors,1919andBefore,82
1104,MultiDwelling,6Floors,1919andBefore,10
1104,MultiDwelling,7Floors,1919andBefore,0
1104,MultiDwelling,8Floors,1919andBefore,1
1104,MultiDwelling,9Floors,1919andBefore,0
1104,MultiDwelling,10Floors,1919andBefore,0
1104,MultiDwelling,11to12Floors,1919andBefore,0
1104,MultiDwelling,13PlusFloors,1919andBefore,0
1104,MultiDwelling,Unknown,1919andBefore,5
1104,NonResidential,1Floor,1919andBefore,0
1104,NonResidential,2Floors,1919andBefore,5
1104,NonResidential,3Floors,1919andBefore,5
1104,NonResidential,4Floors,1919andBefore,4
1104,NonResidential,5Floors,1919andBefore,2
1104,NonResidential,6Floors,1919andBefore,1
1104,NonResidential,7Floors,1919andBefore,0
1104,NonResidential,8Floors,1919andBefore,0
1104,NonResidential,9Floors,1919andBefore,0
1104,NonResidential,10Floors,1919andBefore,0
1104,NonResidential,11to12Floors,1919andBefore,0
1104,NonResidential,13PlusFloors,1919andBefore,0
1104,NonResidential,Unknown,1919andBefore,0
1104,SingleFamily,1Floor,1920to1945,145
1104,SingleFamily,2Floors,1920to1945,1728
1104,SingleFamily,3Floors,1920to1945,535
1104,SingleFamily,4Floors,1920to1945,0
1104,SingleFamily,5Floors,1920to1945,0
