AREA,ReturnPeriod,AGG_RES_GU,AGG_RES_BLDG_GU,AGG_RES_CONT_GU,AGG_COM_GU,AGG_Com_Bldg_GU,AGG_Com_Cont_GU,AGG_IND_GU,AGG_Ind_Bldg_GU,AGG_Ind_Cont_GU,AGG_COMTOTAL_GU,AGG_AGR_GU,AGG_AUTO_GU,AGG_TOTAL_GU,AGG_RES_GR,AGG_RES_BLDG_GR,AGG_RES_CONT_GR,AGG_COM_GR,AGG_IND_GR,AGG_COMTOTAL_GR,AGG_AGR_GR,AGG_AUTO_GR,AGG_TOTAL_GR,AGG_RES_INS,AGG_RES_BLDG_INS,AGG_RES_CONT_INS,AGG_COM_INS,AGG_IND_INS,AGG_COMTOTAL_INS,AGG_AGR_INS,AGG_AUTO_INS,AGG_TOTAL_INS
CZE_74,20,46197726.87,29382330.5,16770320.39,55857939.43,32278954.13,19630059.4,24493928.18,9463536.907,10495078.15,82970122.77,2147113.218,397192.8353,131853034.3,46026523.13,29305775.76,16664693.02,51382241.85,22706674.98,75838556.03,2135432.556,300338.0053,124783774,7159775.116,4492680.523,2651145.073,36664204.76,15667293.95,52337245.62,1551926.219,210236.6053,61454647.79
CZE_74,40,63157624.59,40369449.57,22945520.41,76456618.93,43742285.87,26785667.74,47974770.37,19288682.25,17863216.78,118165715.9,3268757.146,497108.0963,186435310.3,62911510.74,40268912.97,22801674.06,70374574.42,43177301.26,108676974.3,3251823.332,379262.0554,175624054,9523751.835,6015934.63,3526270.814,49914509.05,24140207.24,73469632.61,2369550.816,265483.4405,85405379.6
CZE_74,50,68451067.23,43564078.79,24786166.01,82392945.71,47021574.08,29073476.1,52580294.83,20931817.89,19721904.41,130150844.9,3621370.037,536274.4034,201162230.3,68193896.45,43456671.31,24624969.69,76186911.26,47813748.68,119898274.3,3599579.08,406901.8209,189945230.9,10176729.47,6426288.638,3791034.096,54440502.59,26743021.06,80784102.04,2619710.132,284831.2757,93435814.02
CZE_74,100,83541044.56,53601062.85,30276447.5,101545588.5,58317732.37,35758721.05,67936745.98,26956342.81,25610774.58,163521538.7,4604988.315,629932.5749,254072384.5,83214305.61,53455826.03,30100750.93,93538028.28,61531791.78,150679228.3,4586369.511,476966.9797,240203181.6,12728480.94,7994176.984,4707661.329,66680478.14,34605800.21,99254396.32,3341940.552,333876.8857,115818434.3
CZE_74,250,107168841.3,68337522.42,38990006.31,128612598.3,73602157,46952861.67,98019077.29,38991875.46,38117505.39,228815446.9,6131300.677,733794.0857,345445212,106833425.2,68160362.06,38802953.18,119432703.1,89224922.31,210853497.4,6105009.647,559821.1586,327050574.7,19043436,11642659.32,7158334.58,85088554.16,51296231.12,138386456.1,4453737.63,391874.8112,160739661.1
CZE_74,500,120618876.2,76869964.81,43932717.46,146330629,82851707.25,52735123,115899086.8,45746523.21,46290430.76,257782813.4,6823347.285,822967.0308,388320221.4,120206132.8,76688715.29,43701042.07,135905367,108331842.5,239315336.3,6790571.932,628471.4432,368775779.9,24397521.45,15023726.37,9343107.843,96997034.89,63956322.91,156110019.4,4947959.209,439930.0097,185648934.4
CZE_74,1000,143599145.5,91602373.53,51245399.17,173264749,99461092.2,62133238.96,128971218.9,51012404.12,50726433.58,276274015.4,7704733.163,959665.4432,420438000.7,143064706.9,91373573.48,50948144.56,159263182.5,120923107.8,258116274.6,7681545.84,737980.9412,399466486.7,26649971.78,16450354.24,10119857.22,114058429.3,68909694.26,168437031.5,5581765.753,516586.6587,201074948.9
CZE_74,2500,169823604.5,107824998.3,59420970.67,201720611.3,116374269.6,73546642.64,162244870.5,65063976.96,62358725.42,369694278.3,9050340.462,1078539.224,551272311.8,169256570.7,107571591.1,59113255.65,187133913.8,148722165.1,341567137.2,9018577.732,821795.106,525089868.6,30142883.65,18683594.02,11459289.63,134598364,82265842.07,219962577.2,6547481.669,575256.5755,255953564.6
CZE_74,5000,176892501.1,112881433.5,64011067.61,212559719.9,121873877.4,76943423.08,196705473,78354514.1,70404636.43,409265192.9,12077412.5,1086584.724,589098803.3,176305799.6,112623185.7,63682613.92,197285970.5,180259433.8,377545404.3,12040476.19,840042.4016,556564219.7,33211140.15,20791299.89,12761748.84,138870398.3,96126776.6,234997174.9,8788319.237,588029.6788,274781944.1
CZE_74,10000,229718716.8,146572484.2,83146232.64,271555032.9,152272348.3,100808082.8,229877761.7,91592731.44,91019627.38,501432794.6,12873374.33,1269785.392,745110241.7,228994282.5,146254530.4,82739752.09,252640800.8,213847955.9,466488756.7,12836869.07,965096.9665,709159950.7,46805606.39,28595703.38,18209903.02,181051569.3,123758686.5,304810255.9,9340318.401,675567.8737,361544210.3
CZE_75,0,3838327.693,2424108.751,1414218.943,4507364.994,2581531.662,1614491.411,2677079.993,998725.7999,1206276.378,7184444.987,429868.5249,54052.49829,11506693.7,3815609.755,2415087.172,1400522.583,4126380.078,2489137.364,6615517.442,428076.1,38846.09708,10898049.39,666353.4122,417548.2379,248805.1743,2711720.349,1595699.452,4307419.801,242846.85,23609.51669,5240229.579
CZE_75,2,528768.0034,334539.3682,194305.1188,537876.0868,309086.2043,197296.9507,334895.0748,126238.546,142100.1497,878453.5091,21015.74829,20215.61856,1473045.281,519573.1841,332003.7916,187829.4652,458762.0715,296797.4605,761597.3881,20556.33411,12177.4161,1335821.129,0,0,0,0,0,0,0,0,0
CZE_75,5,2633452.759,1666248.764,973167.5491,2587724.828,1485297.051,949027.8376,1650053.559,620321.6225,708386.6146,4237657.693,222333.3249,82421.02866,7386978.812,2602586.859,1654005.14,954981.6135,2324927.294,1397201.762,3725304.7,218398.4729,58889.06486,6811432.743,489142.1642,311070.531,176597.1934,1507300.829,1034920.496,2580912.668,59563.68476,39641.08529,3179014.72
CZE_75,10,7985563.473,5059836.692,2936381.12,9169110.192,5273286.077,3313456.553,4625068.65,1728176.092,2071404.296,14695821.04,986031.4363,157497.4037,23776504.54,7931683.616,5032926.6,2905855.093,8412161.544,4074580.804,13259725.39,980604.2264,116975.4673,22354929.08,1264253.546,807430.4965,462107.8764,5444123.283,2765379.007,8629026.377,278073.8365,81785.9887,10404238.45
CZE_75,20,20238056.66,12798190.89,7434515.787,24296147.96,14017369.87,8615825.284,13030724.46,4871342.488,6003675.66,37489229.63,2691064.341,232444.3028,60940915.11,20163322.59,12760215.51,7366778.244,22393952.88,12207114.33,34541203.15,2680392.22,174183.3664,58108427.27,3171745.331,1989867.148,1158381.364,15002010.71,8243263.416,23365128.52,1575953.251,121928.3564,27987314.19
CZE_75,40,36275461.82,22678688.41,13409849.49,42168795.72,24168941.57,15159843.32,23586462.88,8771983.141,10846731.11,63868258.37,4541660.371,310103.5251,104866804,36136939.14,22623095.54,13327267.19,39317717.88,22389202.21,60326210.8,4532373.345,233537.7593,100067534.6,5441715.199,3429096.812,2041845.137,27318843.46,14373227.94,40571435.71,3076293.807,163476.4324,49080976.55
CZE_75,50,40647657.76,25578001.59,15104743.24,47463826.36,27292654.78,16761526.34,26008286.57,9721690.03,11981968.78,73648582.14,4929660.31,340032.1469,118014775.2,40379928.85,25516688.15,15012359.12,43457933.9,24943195.79,68706794.53,4917263.044,256865.6071,113690768.4,6269933.837,3935056.621,2359219.354,30755540.39,16617887.83,48098903.34,3462739.648,179805.9251,57046245.3
CZE_75,100,60312627.07,38614143.43,22337159.43,76135028.74,43769209.17,26910155.37,43753219.54,16571591.1,20195795,119392191.2,6946113.801,429307.6036,189650394.5,60118132.43,38517522.33,22213292.34,69981058.19,41626411.68,111556358.5,6933818.505,324595.1102,180832126.2,10588267.15,6552601.359,3973150.577,49678841.92,28447620.94,78206887.59,5023958.647,227216.5766,94480502.96
CZE_75,250,91661575.14,58708936.48,33136344.71,116464930.7,66119989.93,40364438.42,83496469.03,31177350.53,37904245.44,191459993.6,10050554.66,524021.7969,293148610.9,91335189.97,58582454.55,32969612.69,107295123.7,79521813.31,179206379.7,10030586.87,400615.5957,282401721.9,18464682.52,11473138.15,7165701.886,74912807.46,53209001.56,124596158.8,7256354.022,280430.9173,154248683.7
CZE_75,500,124257901,78547698.29,45710202.71,154748433.2,87004472.25,56724378.98,118610510.3,44306350.08,54685983.74,271824908.3,12746684.75,646260.0836,403743781.2,123865177.7,78376706.08,45488471.66,144177896.5,114427198.9,256523124.5,12720889.65,496007.8175,388812983.4,35798697.33,22098155.99,13700541.34,103028569.1,76083402.87,176450111.6,9155516.008,347205.4757,220318970.3
CZE_75,1000,165043154.1,105354240.8,59688913.24,187205895.7,105888903.3,68343315.7,140233823.7,52546175.18,62803746.66,331924095.3,15890720.03,779801.8979,495903359.7,164537342.5,105130398.1,59406944.41,174205574.2,134825845.2,312662068.9,15860242.88,591354.0634,475257074.9,50553853.64,31612517.2,18941336.44,124222329.6,88106432.01,216666786.9,11521337.03,413947.8454,272225854.6
CZE_75,2500,191352642.1,122610934.9,68741707.19,234793607.8,132896501,85013042.58,178255351.7,66881537.83,81376875.08,409542779.2,18712892.45,817580.2709,615989637.7,190757397.2,122346764.2,68410633,218422533.6,172060137.1,385246980.1,18683891.48,638981.8271,593201134.4,57997172.26,36006256.17,22096365.91,155216252.1,114165216.5,265638133.4,13522253.17,447287.2757,336252127.5
CZE_75,5000,204916264.8,131994262.5,72922002.33,260046955.3,147975714.9,93906625.12,182885125.3,68819369.52,82846116.38,473174978.1,19988260.95,924901.8797,697589302.4,204283519.2,131711797.3,72571721.85,241525352.5,175705951.7,447185556,19958305.6,717789.8022,670740509.8,66358500.02,42042426.13,24316073.89,171944266.2,116561495.1,307346844.9,14437639.38,502452.8617,387622247.7
CZE_75,10000,275660514.3,175283990.9,100376523.4,321247206.2,182483565.4,116125964.7,213128022.9,81619756.31,94936343.51,504132331.4,28781218.25,1135301.901,809709365.9,274817282.7,174912338.7,99904944.04,297830919.4,205660203.6,473536871.1,28736175.06,884948.7973,777975277.7,70825966.89,44344395.93,26481570.96,211918578.4,135402578.7,328480073.5,20824656.45,619464.1528,420750161
CZE_76,0,3191535.944,2022442.502,1169093.442,4260771.944,2456763.386,1506526.812,4268232.545,1638677.975,1811603.106,8529004.489,170176.3001,56733.79512,11947450.53,3168731.214,2013558.525,1155172.689,3884122.735,3988989.198,7873111.933,168819.1307,40459.62034,11251121.9,525837.6314,331961.7103,193875.9211,2482476.04,2383164.128,4865640.168,101478.1827,24247.49972,5517203.482
CZE_76,2,596763.4141,380767.2558,217572.8926,533881.4576,305547.3886,196651.2894,333712.9679,121281.7998,146970.1404,885857.6812,17776.92892,22019.71335,1548498.626,584112.9199,377867.8103,209602.6065,457715.2522,306432.5407,771687.7323,17367.4798,13064.03417,1416035.06,0,0,0,0,0,0,0,0,0
CZE_76,5,2977344.707,1869952.12,1094480.786,2755726.074,1569480.516,1020511.839,2292412.861,847580.733,988744.0807,5077115.473,131697.4212,89972.78859,8219801.666,2943198.754,1857170.68,1076190.636,2476555.759,2008724.615,4515301.124,129345.697,63618.65566,7592243.355,524897.0553,332172.3022,192800.1176,1643900.306,1518161.846,3162424.435,51638.68778,43162.66103,3794807.584
CZE_76,10,7039895.393,4463032.028,2588068.528,8705203.692,5007337.019,3112435.686,5963109.549,2201845.215,2603620.689,14786771.44,381594.0828,167093.7478,22391481.84,6971758.332,4441622.969,2551830.342,7942414.85,5306194.332,13338090.36,377627.9416,123298.9291,20864475.34,1270885.777,802410.1871,465605.9107,5242345.811,3890812.443,9334781.338,191680.2939,85302.23341,11040090.52
CZE_76,20,15118788.18,9529979.449,5638658.631,22672257.61,13201754.79,7919107.443,16609202.72,6382804.581,7116962.448,39049851.84,950410.6572,240886.611,55372837.61,15042132.23,9500523.656,5596386.615,20691842.31,15520116.75,35904196.72,944522.6,179555.3118,52120601.45,2363340.617,1485973.345,871580.1888,13900046,10134116.3,23948395.24,604161.0846,125688.7198,26730482.19
CZE_76,40,25038886.36,15804667.3,9284404.806,38201844.82,22357340.78,13342407.47,27828293.28,10679142.5,11840164.72,66229259.47,1592963.025,311070.5832,93035862.98,24909908.78,15757224.23,9213259.095,35095548.77,26170424.35,61304099.86,1585276.149,233953.6242,87791965.52,3737299.933,2332991.389,1376635.442,22810838.62,16328679.53,38620470.6,1080376.935,163767.5364,43330272.44
CZE_76,50,29320519.54,18394217.77,10824522.19,44136966.49,25364443.13,15574449.82,32607863.07,12286415.42,13809422.47,76883788.91,1759553.806,343023.7211,108011555.4,29183443.89,18344712.13,10762115.41,40586006.7,30345964.96,71246645.48,1751200.01,257714.3103,102310695.9,4157160.222,2596457.419,1537984.786,26085634.89,18072825.01,44002459.3,1220359.745,180400.0177,49541393.46
CZE_76,100,43907057.47,28205199.42,15929918.63,61345778.74,35602877.51,21360302.22,66474525.13,26043879.31,27897394.61,122976494.7,2535124.951,413876.2266,170120873.4,43734153.32,28073493.5,15833200.11,57792127.61,64847199.47,118204207.4,2527625.593,313694.9995,164085975,6398799.529,3997939.616,2399633.739,39506794.86,28978389.09,69953561.24,1758289.06,219586.4998,77713830.71
CZE_76,250,65627479.41,42268558.76,23358920.65,105838520.4,60311119.8,38218585.27,193077587.1,77277647.37,72115586.57,285043001.8,3637273.693,515832.7357,343662840.7,65414827.79,42173617.19,23241210.6,97592069.81,176295710.3,264298901.7,3627585.779,393537.4171,318810967.9,17935402.78,11161004.68,6726994.161,69568268.43,97448009.96,174353410.7,2638361.657,275476.1922,184151256.2
CZE_76,500,96925907.1,62173857.4,33832426.01,157309721.5,91321503.93,53512808.23,311577746.1,122604768.6,131787362.6,450900394.2,4611555.677,619951.7996,537654782.1,96596467.2,62026663.08,33660170.22,144513405.5,297326667.2,428755876,4593135.649,469504.8653,515308222,25072970,16009750.11,9318697.761,102169638.8,192061782.3,274129756,3342414.184,328653.4034,301765697.4
CZE_76,1000,126408320.9,81432342.08,44975978.83,203359762.3,118053453.3,70247397.46,417248092.4,165745576.2,169293880.6,576577217.1,6958444.566,787657.2318,718070045,125985394.5,81243595.57,44741798.97,187003811.3,393781433.2,545787189.7,6945086.779,615817.0719,686628602.8,32702194.67,21039235.14,11662959.53,132151150,239295377.1,364816876.9,5054680.807,431071.9578,400585507.2
CZE_76,2500,167426049.2,108289632.5,58883215.45,264564743.5,152568716.2,92904259.18,583857452.9,229415096.6,243369607.1,843270351.9,7986906.269,870870.4969,1013578091,166926036.6,108045760.7,58591454.28,243407178.9,554757699.4,793418063.7,7965217.265,671112.5424,963103076.3,48099539.39,30324930.57,17774608.82,172542319.6,341458949.3,510069228.7,5782818.438,469778.7826,563634779.9
CZE_76,5000,169992521.8,108598938.2,61702889.31,276306660.2,160998016.1,95094088.17,623699653.9,245667357.3,253955448,911901088.4,9031494.283,919400.3939,1087790846,169440406.1,108374299.6,61394645.44,253447161,591794646.2,856665950.3,9011437.686,721655.636,1031877370,50168592.21,31841910.04,18326682.16,178768687.7,359950246.7,547160778.9,6537485.034,505158.9484,603122233.6
CZE_76,10000,179109202.1,116149555.2,62959646.86,295381148.8,171884408.6,101402155.1,635594428.2,249329920.7,262479841.2,919080802.7,10367084.44,976793.2038,1108140899,178552960.5,115899712.3,62653248.21,271430974,603218789.3,863225620.2,10340081.81,758447.0532,1051511674,51783089.87,33075982.86,18707107,191233164.2,368392091.2,551183410.9,7519042.49,530912.9344,610009144.7
CZE_77,0,1467887.315,962733.0032,505154.3115,1630324.781,913100.2587,617931.8189,748325.6384,275995.1181,339500.5531,2378650.42,77666.35231,46947.19616,3971151.283,1450966.445,957072.3871,493894.0578,1463637.385,679940.4371,2143577.822,77319.61576,30591.58648,3702455.469,386026.589,243585.3354,142441.2535,566210.5804,267657.2059,833867.7863,36198.67983,12052.16279,1268145.218
CZE_77,2,581299.603,385738.9536,194557.5336,680664.0068,385554.9043,251165.6291,361969.0818,132993.3918,155695.7696,986833.0326,4574.520942,28457.88481,1615019.483,572090.3375,382769.5776,188798.9612,590239.3832,322226.6055,860000.2544,4467.591276,17716.4788,1466914.98,0,0,0,0,0,0,0,0,0
CZE_77,5,1897793.4,1255120.264,645890.048,2191873.935,1244358.13,814319.8048,1233605.091,455591.3825,543995.8625,3422956.723,26518.97732,87624.902,5495287.086,1873663.501,1245698.141,625808.8985,1897476.897,1103217.429,3017316.065,25943.89478,55549.65785,5018059.882,467952.5513,300317.5069,168579.6389,741136.8312,439080.6895,1178807.651,6830.717192,22805.97929,1695062.125
CZE_77,10,2900095.693,1906654.643,990072.7355,3266281.056,1848064.868,1218549.963,1800381.806,663680.3525,800447.502,5048411.387,297807.4101,126945.6024,8306224.971,2853174.099,1894052.835,964882.1062,2843674.71,1617484.272,4455166.772,296584.1779,82189.96829,7630857.07,931680.9447,595532.4875,336979.4102,1465208.239,875911.5685,2335192.346,20158.16113,44401.16385,3416245.322
CZE_77,20,3967589.252,2608644.407,1362736.435,4418403.268,2503609.454,1656378.798,2388251.056,877423.4936,1082471.183,6825209.634,439648.0185,164482.6697,11294845.27,3914007.904,2589097.113,1325498.351,3884541.62,2142316.552,6018938.874,438404.0717,109514.7433,10392765.04,1386588.647,882993.1323,499161.8102,2209484.12,1281721.743,3509671.582,256227.3341,64837.38249,5172724.738
CZE_77,40,5546259.723,3650744.907,1937719.847,6013306.548,3406194.53,2257738.761,3069404.664,1132240.651,1410096.203,9095049.702,744196.6143,204824.0329,15643697.18,5496796.575,3627500.622,1883772.814,5338585.37,2754062.712,8123351.538,742829.9874,136183.2761,14504934.07,1906324.67,1211833.452,688880.214,3057948.852,1716429.068,4812056.796,511389.3862,86726.33934,7080903.974
CZE_77,50,7331922.743,4779409.519,2549663.811,7044994.056,3925442.746,2690831.221,3316715.95,1213697.981,1555805.008,10431927.07,809908.649,218854.6624,18886991.63,7224095.454,4746015.065,2475648.416,6360155.166,3056214.43,9291960.127,808791.3668,146184.3337,17819709.6,2076444.153,1330067.182,753643.645,3317992.131,1847400.482,5213359.665,536301.7374,93241.75608,7788453.777
CZE_77,100,22131872.48,14093864.92,8106399.002,25283034.02,13906668.89,9736135.272,5135674.761,1836398.727,2529529.338,29300960.41,1140983.825,259378.2188,51766431.07,21924911.41,14022264.18,7989647.201,23786715.55,4773376.03,27527509.74,1137826.98,176890.3246,50047786.81,3116843.519,1979835.275,1134172.707,4593629.762,2314026.317,7040624.194,793813.7652,114977.9048,11040310.62
CZE_77,250,37690598.43,24487110.54,12903879.04,40070221.8,21720277.38,15950526.95,12189300.32,4367106.534,6078745.478,52232254.55,1780461.625,327629.662,91264582.98,37326601.96,24357748.47,12685312.8,38122616.14,11894311.32,49967919.18,1777667.931,226240.0716,88243535.46,14433305.44,8804512.959,5628792.484,20589943.32,4389334.013,25160506.24,1281998.765,150948.0382,41205112.72
CZE_77,500,54179889.69,34970042.82,19323877.31,59040692.88,32273849.27,23151817.95,17593235.4,6747666.342,8025676.335,72725859.19,2084630.762,371893.49,127911114.7,53724856.63,34791710.34,19042728.19,56067487.28,16861798.56,68880375.8,2081360.081,268498.8125,123934897.2,27670229.91,17257015.67,10413214.24,34985654.11,10196799,41670284.57,1501654.581,185171.4952,69088157.12
CZE_77,1000,73464505.09,47372106.2,25282984.2,75591932.55,41227145.48,29460518.33,22903273.02,8698776.733,10465439.09,96760359.46,2385708.922,427237.0753,174520645.7,72895552.88,47264951.5,24879362.73,71173451.06,22085738.05,91793215.05,2382266.168,311190.1396,168845832.8,37803761.25,23028577.4,14775183.84,49738491.31,13270573.24,62466807.73,1726174.725,208848.9805,102743616.4
CZE_77,2500,89458884.49,59164700.61,30294183.87,87623311.04,48343211.87,33468938.15,33039111.19,12564990.58,14832746.48,119898164.9,2877504.8,512555.485,212589838.5,89168576.07,59032542.32,30136033.74,83590715.65,31988525.16,113669562.9,2873381.809,370134.5377,205954403.3,49662673.74,31393030.88,18269642.86,58735335.12,18573707.87,78390418,2075195.617,259094.1798,132638111.1
CZE_77,5000,129259083,84195679.08,45063403.96,129933985.7,71277298.1,50204511.69,41972604.05,15889200.09,19521026.98,171906589.8,3773154.611,632899.9974,305571727.4,128845024.2,84010709.6,44834314.59,122147886.5,40636773.96,162784660.4,3767902.862,487415.5832,295885003.1,71923177.2,44510977.43,27412199.76,88132253.57,24684962.6,112817216.2,2725405.282,341190.9077,187806989.6
