CantonCode,CantonName,BuildingType,DwellingsPerBuilding,NumberOfFloors,YearBuilt,BuildingCount
09,Glarus,MultiFamily,6to9Units,9Floors,1971to1980,0
09,Glarus,MultiFamily,6to9Units,9Floors,1981to1990,0
09,Glarus,MultiFamily,6to9Units,9Floors,1991to2000,0
09,Glarus,MultiFamily,6to9Units,9Floors,2001to2005,0
09,Glarus,MultiFamily,6to9Units,9Floors,2006to2013,0
09,Glarus,MultiFamily,6to9Units,10PlusFloors,1918AndBefore,0
09,Glarus,MultiFamily,6to9Units,10PlusFloors,1919to1945,0
09,Glarus,MultiFamily,6to9Units,10PlusFloors,1946to1960,0
09,Glarus,MultiFamily,6to9Units,10PlusFloors,1961to1970,0
09,Glarus,MultiFamily,6to9Units,10PlusFloors,1971to1980,0
09,Glarus,MultiFamily,6to9Units,10PlusFloors,1981to1990,0
09,Glarus,MultiFamily,6to9Units,10PlusFloors,1991to2000,0
09,Glarus,MultiFamily,6to9Units,10PlusFloors,2001to2005,0
09,Glarus,MultiFamily,6to9Units,10PlusFloors,2006to2013,0
09,Glarus,MultiFamily,10PlusUnits,1Floor,1918AndBefore,0
09,Glarus,MultiFamily,10PlusUnits,1Floor,1919to1945,0
09,Glarus,MultiFamily,10PlusUnits,1Floor,1946to1960,0
09,Glarus,MultiFamily,10PlusUnits,1Floor,1961to1970,0
09,Glarus,MultiFamily,10PlusUnits,1Floor,1971to1980,0
09,Glarus,MultiFamily,10PlusUnits,1Floor,1981to1990,0
09,Glarus,MultiFamily,10PlusUnits,1Floor,1991to2000,0
09,Glarus,MultiFamily,10PlusUnits,1Floor,2001to2005,0
09,Glarus,MultiFamily,10PlusUnits,1Floor,2006to2013,0
09,Glarus,MultiFamily,10PlusUnits,2Floors,1918AndBefore,0
09,Glarus,MultiFamily,10PlusUnits,2Floors,1919to1945,0
09,Glarus,MultiFamily,10PlusUnits,2Floors,1946to1960,0
09,Glarus,MultiFamily,10PlusUnits,2Floors,1961to1970,0
09,Glarus,MultiFamily,10PlusUnits,2Floors,1971to1980,2
09,Glarus,MultiFamily,10PlusUnits,2Floors,1981to1990,0
09,Glarus,MultiFamily,10PlusUnits,2Floors,1991to2000,0
09,Glarus,MultiFamily,10PlusUnits,2Floors,2001to2005,0
09,Glarus,MultiFamily,10PlusUnits,2Floors,2006to2013,0
09,Glarus,MultiFamily,10PlusUnits,3Floors,1918AndBefore,1
09,Glarus,MultiFamily,10PlusUnits,3Floors,1919to1945,1
09,Glarus,MultiFamily,10PlusUnits,3Floors,1946to1960,2
09,Glarus,MultiFamily,10PlusUnits,3Floors,1961to1970,3
09,Glarus,MultiFamily,10PlusUnits,3Floors,1971to1980,2
09,Glarus,MultiFamily,10PlusUnits,3Floors,1981to1990,3
09,Glarus,MultiFamily,10PlusUnits,3Floors,1991to2000,2
09,Glarus,MultiFamily,10PlusUnits,3Floors,2001to2005,0
09,Glarus,MultiFamily,10PlusUnits,3Floors,2006to2013,5
09,Glarus,MultiFamily,10PlusUnits,4Floors,1918AndBefore,3
09,Glarus,MultiFamily,10PlusUnits,4Floors,1919to1945,0
09,Glarus,MultiFamily,10PlusUnits,4Floors,1946to1960,5
09,Glarus,MultiFamily,10PlusUnits,4Floors,1961to1970,14
09,Glarus,MultiFamily,10PlusUnits,4Floors,1971to1980,13
09,Glarus,MultiFamily,10PlusUnits,4Floors,1981to1990,11
09,Glarus,MultiFamily,10PlusUnits,4Floors,1991to2000,6
09,Glarus,MultiFamily,10PlusUnits,4Floors,2001to2005,1
09,Glarus,MultiFamily,10PlusUnits,4Floors,2006to2013,23
09,Glarus,MultiFamily,10PlusUnits,5Floors,1918AndBefore,2
09,Glarus,MultiFamily,10PlusUnits,5Floors,1919to1945,0
09,Glarus,MultiFamily,10PlusUnits,5Floors,1946to1960,1
09,Glarus,MultiFamily,10PlusUnits,5Floors,1961to1970,12
09,Glarus,MultiFamily,10PlusUnits,5Floors,1971to1980,12
09,Glarus,MultiFamily,10PlusUnits,5Floors,1981to1990,2
09,Glarus,MultiFamily,10PlusUnits,5Floors,1991to2000,10
09,Glarus,MultiFamily,10PlusUnits,5Floors,2001to2005,0
09,Glarus,MultiFamily,10PlusUnits,5Floors,2006to2013,3
09,Glarus,MultiFamily,10PlusUnits,6Floors,1918AndBefore,1
09,Glarus,MultiFamily,10PlusUnits,6Floors,1919to1945,0
09,Glarus,MultiFamily,10PlusUnits,6Floors,1946to1960,1
09,Glarus,MultiFamily,10PlusUnits,6Floors,1961to1970,0
09,Glarus,MultiFamily,10PlusUnits,6Floors,1971to1980,2
09,Glarus,MultiFamily,10PlusUnits,6Floors,1981to1990,0
09,Glarus,MultiFamily,10PlusUnits,6Floors,1991to2000,0
09,Glarus,MultiFamily,10PlusUnits,6Floors,2001to2005,0
09,Glarus,MultiFamily,10PlusUnits,6Floors,2006to2013,0
09,Glarus,MultiFamily,10PlusUnits,7Floors,1918AndBefore,0
09,Glarus,MultiFamily,10PlusUnits,7Floors,1919to1945,0
09,Glarus,MultiFamily,10PlusUnits,7Floors,1946to1960,0
09,Glarus,MultiFamily,10PlusUnits,7Floors,1961to1970,0
09,Glarus,MultiFamily,10PlusUnits,7Floors,1971to1980,4
09,Glarus,MultiFamily,10PlusUnits,7Floors,1981to1990,0
09,Glarus,MultiFamily,10PlusUnits,7Floors,1991to2000,1
09,Glarus,MultiFamily,10PlusUnits,7Floors,2001to2005,0
09,Glarus,MultiFamily,10PlusUnits,7Floors,2006to2013,0
09,Glarus,MultiFamily,10PlusUnits,8Floors,1918AndBefore,0
09,Glarus,MultiFamily,10PlusUnits,8Floors,1919to1945,0
09,Glarus,MultiFamily,10PlusUnits,8Floors,1946to1960,0
09,Glarus,MultiFamily,10PlusUnits,8Floors,1961to1970,1
09,Glarus,MultiFamily,10PlusUnits,8Floors,1971to1980,4
09,Glarus,MultiFamily,10PlusUnits,8Floors,1981to1990,0
09,Glarus,MultiFamily,10PlusUnits,8Floors,1991to2000,0
09,Glarus,MultiFamily,10PlusUnits,8Floors,2001to2005,0
09,Glarus,MultiFamily,10PlusUnits,8Floors,2006to2013,0
09,Glarus,MultiFamily,10PlusUnits,9Floors,1918AndBefore,0
09,Glarus,MultiFamily,10PlusUnits,9Floors,1919to1945,0
09,Glarus,MultiFamily,10PlusUnits,9Floors,1946to1960,0
09,Glarus,MultiFamily,10PlusUnits,9Floors,1961to1970,0
09,Glarus,MultiFamily,10PlusUnits,9Floors,1971to1980,0
09,Glarus,MultiFamily,10PlusUnits,9Floors,1981to1990,0
09,Glarus,MultiFamily,10PlusUnits,9Floors,1991to2000,1
09,Glarus,MultiFamily,10PlusUnits,9Floors,2001to2005,0
09,Glarus,MultiFamily,10PlusUnits,9Floors,2006to2013,0
09,Glarus,MultiFamily,10PlusUnits,10PlusFloors,1918AndBefore,0
09,Glarus,MultiFamily,10PlusUnits,10PlusFloors,1919to1945,0
09,Glarus,MultiFamily,10PlusUnits,10PlusFloors,1946to1960,0
09,Glarus,MultiFamily,10PlusUnits,10PlusFloors,1961to1970,2
09,Glarus,MultiFamily,10PlusUnits,10PlusFloors,1971to1980,6
09,Glarus,MultiFamily,10PlusUnits,10PlusFloors,1981to1990,0
09,Glarus,MultiFamily,10PlusUnits,10PlusFloors,1991to2000,0
09,Glarus,MultiFamily,10PlusUnits,10PlusFloors,2001to2005,0
09,Glarus,MultiFamily,10PlusUnits,10PlusFloors,2006to2013,0
09,Glarus,ResidentialMixed,0Units,1Floor,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,1Floor,1919to1945,0
09,Glarus,ResidentialMixed,0Units,1Floor,1946to1960,0
09,Glarus,ResidentialMixed,0Units,1Floor,1961to1970,0
09,Glarus,ResidentialMixed,0Units,1Floor,1971to1980,0
09,Glarus,ResidentialMixed,0Units,1Floor,1981to1990,0
09,Glarus,ResidentialMixed,0Units,1Floor,1991to2000,0
09,Glarus,ResidentialMixed,0Units,1Floor,2001to2005,0
09,Glarus,ResidentialMixed,0Units,1Floor,2006to2013,0
09,Glarus,ResidentialMixed,0Units,2Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,2Floors,1919to1945,0
09,Glarus,ResidentialMixed,0Units,2Floors,1946to1960,0
09,Glarus,ResidentialMixed,0Units,2Floors,1961to1970,0
09,Glarus,ResidentialMixed,0Units,2Floors,1971to1980,0
09,Glarus,ResidentialMixed,0Units,2Floors,1981to1990,0
09,Glarus,ResidentialMixed,0Units,2Floors,1991to2000,0
09,Glarus,ResidentialMixed,0Units,2Floors,2001to2005,0
09,Glarus,ResidentialMixed,0Units,2Floors,2006to2013,0
09,Glarus,ResidentialMixed,0Units,3Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,3Floors,1919to1945,0
09,Glarus,ResidentialMixed,0Units,3Floors,1946to1960,0
09,Glarus,ResidentialMixed,0Units,3Floors,1961to1970,0
09,Glarus,ResidentialMixed,0Units,3Floors,1971to1980,0
09,Glarus,ResidentialMixed,0Units,3Floors,1981to1990,0
09,Glarus,ResidentialMixed,0Units,3Floors,1991to2000,0
09,Glarus,ResidentialMixed,0Units,3Floors,2001to2005,0
09,Glarus,ResidentialMixed,0Units,3Floors,2006to2013,0
09,Glarus,ResidentialMixed,0Units,4Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,4Floors,1919to1945,0
09,Glarus,ResidentialMixed,0Units,4Floors,1946to1960,0
09,Glarus,ResidentialMixed,0Units,4Floors,1961to1970,0
09,Glarus,ResidentialMixed,0Units,4Floors,1971to1980,0
09,Glarus,ResidentialMixed,0Units,4Floors,1981to1990,0
09,Glarus,ResidentialMixed,0Units,4Floors,1991to2000,0
09,Glarus,ResidentialMixed,0Units,4Floors,2001to2005,0
09,Glarus,ResidentialMixed,0Units,4Floors,2006to2013,0
09,Glarus,ResidentialMixed,0Units,5Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,5Floors,1919to1945,0
09,Glarus,ResidentialMixed,0Units,5Floors,1946to1960,0
09,Glarus,ResidentialMixed,0Units,5Floors,1961to1970,0
09,Glarus,ResidentialMixed,0Units,5Floors,1971to1980,0
09,Glarus,ResidentialMixed,0Units,5Floors,1981to1990,0
09,Glarus,ResidentialMixed,0Units,5Floors,1991to2000,0
09,Glarus,ResidentialMixed,0Units,5Floors,2001to2005,0
09,Glarus,ResidentialMixed,0Units,5Floors,2006to2013,0
09,Glarus,ResidentialMixed,0Units,6Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,6Floors,1919to1945,0
09,Glarus,ResidentialMixed,0Units,6Floors,1946to1960,0
09,Glarus,ResidentialMixed,0Units,6Floors,1961to1970,0
09,Glarus,ResidentialMixed,0Units,6Floors,1971to1980,0
09,Glarus,ResidentialMixed,0Units,6Floors,1981to1990,0
09,Glarus,ResidentialMixed,0Units,6Floors,1991to2000,0
09,Glarus,ResidentialMixed,0Units,6Floors,2001to2005,0
09,Glarus,ResidentialMixed,0Units,6Floors,2006to2013,0
09,Glarus,ResidentialMixed,0Units,7Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,7Floors,1919to1945,0
09,Glarus,ResidentialMixed,0Units,7Floors,1946to1960,0
09,Glarus,ResidentialMixed,0Units,7Floors,1961to1970,0
09,Glarus,ResidentialMixed,0Units,7Floors,1971to1980,0
09,Glarus,ResidentialMixed,0Units,7Floors,1981to1990,0
09,Glarus,ResidentialMixed,0Units,7Floors,1991to2000,0
09,Glarus,ResidentialMixed,0Units,7Floors,2001to2005,0
09,Glarus,ResidentialMixed,0Units,7Floors,2006to2013,0
09,Glarus,ResidentialMixed,0Units,8Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,8Floors,1919to1945,0
09,Glarus,ResidentialMixed,0Units,8Floors,1946to1960,0
09,Glarus,ResidentialMixed,0Units,8Floors,1961to1970,0
09,Glarus,ResidentialMixed,0Units,8Floors,1971to1980,0
09,Glarus,ResidentialMixed,0Units,8Floors,1981to1990,0
09,Glarus,ResidentialMixed,0Units,8Floors,1991to2000,0
09,Glarus,ResidentialMixed,0Units,8Floors,2001to2005,0
09,Glarus,ResidentialMixed,0Units,8Floors,2006to2013,0
09,Glarus,ResidentialMixed,0Units,9Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,9Floors,1919to1945,0
09,Glarus,ResidentialMixed,0Units,9Floors,1946to1960,0
09,Glarus,ResidentialMixed,0Units,9Floors,1961to1970,0
09,Glarus,ResidentialMixed,0Units,9Floors,1971to1980,0
09,Glarus,ResidentialMixed,0Units,9Floors,1981to1990,0
09,Glarus,ResidentialMixed,0Units,9Floors,1991to2000,0
09,Glarus,ResidentialMixed,0Units,9Floors,2001to2005,0
09,Glarus,ResidentialMixed,0Units,9Floors,2006to2013,0
09,Glarus,ResidentialMixed,0Units,10PlusFloors,1918AndBefore,0
09,Glarus,ResidentialMixed,0Units,10PlusFloors,1919to1945,0
09,Glarus,ResidentialMixed,0Units,10PlusFloors,1946to1960,0
09,Glarus,ResidentialMixed,0Units,10PlusFloors,1961to1970,0
09,Glarus,ResidentialMixed,0Units,10PlusFloors,1971to1980,0
09,Glarus,ResidentialMixed,0Units,10PlusFloors,1981to1990,0
09,Glarus,ResidentialMixed,0Units,10PlusFloors,1991to2000,0
09,Glarus,ResidentialMixed,0Units,10PlusFloors,2001to2005,0
09,Glarus,ResidentialMixed,0Units,10PlusFloors,2006to2013,0
09,Glarus,ResidentialMixed,1Unit,1Floor,1918AndBefore,11
09,Glarus,ResidentialMixed,1Unit,1Floor,1919to1945,7
09,Glarus,ResidentialMixed,1Unit,1Floor,1946to1960,5
09,Glarus,ResidentialMixed,1Unit,1Floor,1961to1970,4
09,Glarus,ResidentialMixed,1Unit,1Floor,1971to1980,4
09,Glarus,ResidentialMixed,1Unit,1Floor,1981to1990,1
09,Glarus,ResidentialMixed,1Unit,1Floor,1991to2000,3
09,Glarus,ResidentialMixed,1Unit,1Floor,2001to2005,0
09,Glarus,ResidentialMixed,1Unit,1Floor,2006to2013,0
09,Glarus,ResidentialMixed,1Unit,2Floors,1918AndBefore,160
09,Glarus,ResidentialMixed,1Unit,2Floors,1919to1945,53
09,Glarus,ResidentialMixed,1Unit,2Floors,1946to1960,35
09,Glarus,ResidentialMixed,1Unit,2Floors,1961to1970,24
09,Glarus,ResidentialMixed,1Unit,2Floors,1971to1980,34
09,Glarus,ResidentialMixed,1Unit,2Floors,1981to1990,31
09,Glarus,ResidentialMixed,1Unit,2Floors,1991to2000,11
09,Glarus,ResidentialMixed,1Unit,2Floors,2001to2005,5
09,Glarus,ResidentialMixed,1Unit,2Floors,2006to2013,7
09,Glarus,ResidentialMixed,1Unit,3Floors,1918AndBefore,149
09,Glarus,ResidentialMixed,1Unit,3Floors,1919to1945,40
09,Glarus,ResidentialMixed,1Unit,3Floors,1946to1960,13
09,Glarus,ResidentialMixed,1Unit,3Floors,1961to1970,11
09,Glarus,ResidentialMixed,1Unit,3Floors,1971to1980,8
09,Glarus,ResidentialMixed,1Unit,3Floors,1981to1990,23
09,Glarus,ResidentialMixed,1Unit,3Floors,1991to2000,11
09,Glarus,ResidentialMixed,1Unit,3Floors,2001to2005,2
09,Glarus,ResidentialMixed,1Unit,3Floors,2006to2013,3
09,Glarus,ResidentialMixed,1Unit,4Floors,1918AndBefore,72
09,Glarus,ResidentialMixed,1Unit,4Floors,1919to1945,12
09,Glarus,ResidentialMixed,1Unit,4Floors,1946to1960,0
09,Glarus,ResidentialMixed,1Unit,4Floors,1961to1970,1
09,Glarus,ResidentialMixed,1Unit,4Floors,1971to1980,4
09,Glarus,ResidentialMixed,1Unit,4Floors,1981to1990,3
09,Glarus,ResidentialMixed,1Unit,4Floors,1991to2000,3
09,Glarus,ResidentialMixed,1Unit,4Floors,2001to2005,0
09,Glarus,ResidentialMixed,1Unit,4Floors,2006to2013,0
09,Glarus,ResidentialMixed,1Unit,5Floors,1918AndBefore,7
09,Glarus,ResidentialMixed,1Unit,5Floors,1919to1945,1
09,Glarus,ResidentialMixed,1Unit,5Floors,1946to1960,0
09,Glarus,ResidentialMixed,1Unit,5Floors,1961to1970,0
09,Glarus,ResidentialMixed,1Unit,5Floors,1971to1980,0
09,Glarus,ResidentialMixed,1Unit,5Floors,1981to1990,0
09,Glarus,ResidentialMixed,1Unit,5Floors,1991to2000,0
09,Glarus,ResidentialMixed,1Unit,5Floors,2001to2005,0
09,Glarus,ResidentialMixed,1Unit,5Floors,2006to2013,0
09,Glarus,ResidentialMixed,1Unit,6Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,1Unit,6Floors,1919to1945,1
09,Glarus,ResidentialMixed,1Unit,6Floors,1946to1960,0
09,Glarus,ResidentialMixed,1Unit,6Floors,1961to1970,0
09,Glarus,ResidentialMixed,1Unit,6Floors,1971to1980,0
09,Glarus,ResidentialMixed,1Unit,6Floors,1981to1990,0
09,Glarus,ResidentialMixed,1Unit,6Floors,1991to2000,0
09,Glarus,ResidentialMixed,1Unit,6Floors,2001to2005,0
09,Glarus,ResidentialMixed,1Unit,6Floors,2006to2013,0
09,Glarus,ResidentialMixed,1Unit,7Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,1Unit,7Floors,1919to1945,0
09,Glarus,ResidentialMixed,1Unit,7Floors,1946to1960,0
09,Glarus,ResidentialMixed,1Unit,7Floors,1961to1970,0
09,Glarus,ResidentialMixed,1Unit,7Floors,1971to1980,0
09,Glarus,ResidentialMixed,1Unit,7Floors,1981to1990,0
09,Glarus,ResidentialMixed,1Unit,7Floors,1991to2000,0
09,Glarus,ResidentialMixed,1Unit,7Floors,2001to2005,0
09,Glarus,ResidentialMixed,1Unit,7Floors,2006to2013,0
09,Glarus,ResidentialMixed,1Unit,8Floors,1918AndBefore,1
09,Glarus,ResidentialMixed,1Unit,8Floors,1919to1945,0
09,Glarus,ResidentialMixed,1Unit,8Floors,1946to1960,0
09,Glarus,ResidentialMixed,1Unit,8Floors,1961to1970,0
09,Glarus,ResidentialMixed,1Unit,8Floors,1971to1980,0
09,Glarus,ResidentialMixed,1Unit,8Floors,1981to1990,0
09,Glarus,ResidentialMixed,1Unit,8Floors,1991to2000,0
09,Glarus,ResidentialMixed,1Unit,8Floors,2001to2005,0
09,Glarus,ResidentialMixed,1Unit,8Floors,2006to2013,0
09,Glarus,ResidentialMixed,1Unit,9Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,1Unit,9Floors,1919to1945,0
09,Glarus,ResidentialMixed,1Unit,9Floors,1946to1960,0
09,Glarus,ResidentialMixed,1Unit,9Floors,1961to1970,0
09,Glarus,ResidentialMixed,1Unit,9Floors,1971to1980,0
09,Glarus,ResidentialMixed,1Unit,9Floors,1981to1990,0
09,Glarus,ResidentialMixed,1Unit,9Floors,1991to2000,0
09,Glarus,ResidentialMixed,1Unit,9Floors,2001to2005,0
09,Glarus,ResidentialMixed,1Unit,9Floors,2006to2013,0
09,Glarus,ResidentialMixed,1Unit,10PlusFloors,1918AndBefore,1
09,Glarus,ResidentialMixed,1Unit,10PlusFloors,1919to1945,0
09,Glarus,ResidentialMixed,1Unit,10PlusFloors,1946to1960,0
09,Glarus,ResidentialMixed,1Unit,10PlusFloors,1961to1970,0
09,Glarus,ResidentialMixed,1Unit,10PlusFloors,1971to1980,0
09,Glarus,ResidentialMixed,1Unit,10PlusFloors,1981to1990,0
09,Glarus,ResidentialMixed,1Unit,10PlusFloors,1991to2000,0
09,Glarus,ResidentialMixed,1Unit,10PlusFloors,2001to2005,0
09,Glarus,ResidentialMixed,1Unit,10PlusFloors,2006to2013,0
09,Glarus,ResidentialMixed,2Units,1Floor,1918AndBefore,0
09,Glarus,ResidentialMixed,2Units,1Floor,1919to1945,0
09,Glarus,ResidentialMixed,2Units,1Floor,1946to1960,0
09,Glarus,ResidentialMixed,2Units,1Floor,1961to1970,0
09,Glarus,ResidentialMixed,2Units,1Floor,1971to1980,0
09,Glarus,ResidentialMixed,2Units,1Floor,1981to1990,0
09,Glarus,ResidentialMixed,2Units,1Floor,1991to2000,0
09,Glarus,ResidentialMixed,2Units,1Floor,2001to2005,0
09,Glarus,ResidentialMixed,2Units,1Floor,2006to2013,0
09,Glarus,ResidentialMixed,2Units,2Floors,1918AndBefore,7
09,Glarus,ResidentialMixed,2Units,2Floors,1919to1945,2
09,Glarus,ResidentialMixed,2Units,2Floors,1946to1960,4
09,Glarus,ResidentialMixed,2Units,2Floors,1961to1970,4
09,Glarus,ResidentialMixed,2Units,2Floors,1971to1980,0
09,Glarus,ResidentialMixed,2Units,2Floors,1981to1990,3
09,Glarus,ResidentialMixed,2Units,2Floors,1991to2000,0
09,Glarus,ResidentialMixed,2Units,2Floors,2001to2005,0
09,Glarus,ResidentialMixed,2Units,2Floors,2006to2013,1
09,Glarus,ResidentialMixed,2Units,3Floors,1918AndBefore,52
09,Glarus,ResidentialMixed,2Units,3Floors,1919to1945,23
09,Glarus,ResidentialMixed,2Units,3Floors,1946to1960,8
09,Glarus,ResidentialMixed,2Units,3Floors,1961to1970,11
09,Glarus,ResidentialMixed,2Units,3Floors,1971to1980,7
09,Glarus,ResidentialMixed,2Units,3Floors,1981to1990,9
09,Glarus,ResidentialMixed,2Units,3Floors,1991to2000,8
09,Glarus,ResidentialMixed,2Units,3Floors,2001to2005,4
09,Glarus,ResidentialMixed,2Units,3Floors,2006to2013,0
09,Glarus,ResidentialMixed,2Units,4Floors,1918AndBefore,43
09,Glarus,ResidentialMixed,2Units,4Floors,1919to1945,2
09,Glarus,ResidentialMixed,2Units,4Floors,1946to1960,0
09,Glarus,ResidentialMixed,2Units,4Floors,1961to1970,1
09,Glarus,ResidentialMixed,2Units,4Floors,1971to1980,0
09,Glarus,ResidentialMixed,2Units,4Floors,1981to1990,1
09,Glarus,ResidentialMixed,2Units,4Floors,1991to2000,2
09,Glarus,ResidentialMixed,2Units,4Floors,2001to2005,0
09,Glarus,ResidentialMixed,2Units,4Floors,2006to2013,1
09,Glarus,ResidentialMixed,2Units,5Floors,1918AndBefore,3
09,Glarus,ResidentialMixed,2Units,5Floors,1919to1945,0
09,Glarus,ResidentialMixed,2Units,5Floors,1946to1960,0
09,Glarus,ResidentialMixed,2Units,5Floors,1961to1970,1
09,Glarus,ResidentialMixed,2Units,5Floors,1971to1980,0
09,Glarus,ResidentialMixed,2Units,5Floors,1981to1990,1
09,Glarus,ResidentialMixed,2Units,5Floors,1991to2000,0
09,Glarus,ResidentialMixed,2Units,5Floors,2001to2005,0
09,Glarus,ResidentialMixed,2Units,5Floors,2006to2013,0
09,Glarus,ResidentialMixed,2Units,6Floors,1918AndBefore,1
09,Glarus,ResidentialMixed,2Units,6Floors,1919to1945,0
09,Glarus,ResidentialMixed,2Units,6Floors,1946to1960,0
09,Glarus,ResidentialMixed,2Units,6Floors,1961to1970,0
09,Glarus,ResidentialMixed,2Units,6Floors,1971to1980,0
09,Glarus,ResidentialMixed,2Units,6Floors,1981to1990,0
09,Glarus,ResidentialMixed,2Units,6Floors,1991to2000,0
09,Glarus,ResidentialMixed,2Units,6Floors,2001to2005,0
09,Glarus,ResidentialMixed,2Units,6Floors,2006to2013,0
09,Glarus,ResidentialMixed,2Units,7Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,2Units,7Floors,1919to1945,0
09,Glarus,ResidentialMixed,2Units,7Floors,1946to1960,0
09,Glarus,ResidentialMixed,2Units,7Floors,1961to1970,0
09,Glarus,ResidentialMixed,2Units,7Floors,1971to1980,0
09,Glarus,ResidentialMixed,2Units,7Floors,1981to1990,0
09,Glarus,ResidentialMixed,2Units,7Floors,1991to2000,0
09,Glarus,ResidentialMixed,2Units,7Floors,2001to2005,0
09,Glarus,ResidentialMixed,2Units,7Floors,2006to2013,0
09,Glarus,ResidentialMixed,2Units,8Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,2Units,8Floors,1919to1945,0
09,Glarus,ResidentialMixed,2Units,8Floors,1946to1960,0
09,Glarus,ResidentialMixed,2Units,8Floors,1961to1970,0
09,Glarus,ResidentialMixed,2Units,8Floors,1971to1980,0
09,Glarus,ResidentialMixed,2Units,8Floors,1981to1990,0
09,Glarus,ResidentialMixed,2Units,8Floors,1991to2000,0
09,Glarus,ResidentialMixed,2Units,8Floors,2001to2005,0
09,Glarus,ResidentialMixed,2Units,8Floors,2006to2013,0
09,Glarus,ResidentialMixed,2Units,9Floors,1918AndBefore,0
09,Glarus,ResidentialMixed,2Units,9Floors,1919to1945,0
09,Glarus,ResidentialMixed,2Units,9Floors,1946to1960,0
09,Glarus,ResidentialMixed,2Units,9Floors,1961to1970,0
09,Glarus,ResidentialMixed,2Units,9Floors,1971to1980,0
09,Glarus,ResidentialMixed,2Units,9Floors,1981to1990,0
09,Glarus,ResidentialMixed,2Units,9Floors,1991to2000,0
09,Glarus,ResidentialMixed,2Units,9Floors,2001to2005,0
09,Glarus,ResidentialMixed,2Units,9Floors,2006to2013,0
09,Glarus,ResidentialMixed,2Units,10PlusFloors,1918AndBefore,0
09,Glarus,ResidentialMixed,2Units,10PlusFloors,1919to1945,0
09,Glarus,ResidentialMixed,2Units,10PlusFloors,1946to1960,0
09,Glarus,ResidentialMixed,2Units,10PlusFloors,1961to1970,0
09,Glarus,ResidentialMixed,2Units,10PlusFloors,1971to1980,0
09,Glarus,ResidentialMixed,2Units,10PlusFloors,1981to1990,0
09,Glarus,ResidentialMixed,2Units,10PlusFloors,1991to2000,0
09,Glarus,ResidentialMixed,2Units,10PlusFloors,2001to2005,0
09,Glarus,ResidentialMixed,2Units,10PlusFloors,2006to2013,0
09,Glarus,ResidentialMixed,3to5Units,1Floor,1918AndBefore,0
09,Glarus,ResidentialMixed,3to5Units,1Floor,1919to1945,0
09,Glarus,ResidentialMixed,3to5Units,1Floor,1946to1960,1
09,Glarus,ResidentialMixed,3to5Units,1Floor,1961to1970,0
09,Glarus,ResidentialMixed,3to5Units,1Floor,1971to1980,0
09,Glarus,ResidentialMixed,3to5Units,1Floor,1981to1990,0
09,Glarus,ResidentialMixed,3to5Units,1Floor,1991to2000,0
09,Glarus,ResidentialMixed,3to5Units,1Floor,2001to2005,0
09,Glarus,ResidentialMixed,3to5Units,1Floor,2006to2013,0
09,Glarus,ResidentialMixed,3to5Units,2Floors,1918AndBefore,1
09,Glarus,ResidentialMixed,3to5Units,2Floors,1919to1945,1
09,Glarus,ResidentialMixed,3to5Units,2Floors,1946to1960,0
09,Glarus,ResidentialMixed,3to5Units,2Floors,1961to1970,1
09,Glarus,ResidentialMixed,3to5Units,2Floors,1971to1980,1
09,Glarus,ResidentialMixed,3to5Units,2Floors,1981to1990,0
09,Glarus,ResidentialMixed,3to5Units,2Floors,1991to2000,1
09,Glarus,ResidentialMixed,3to5Units,2Floors,2001to2005,0
09,Glarus,ResidentialMixed,3to5Units,2Floors,2006to2013,0
09,Glarus,ResidentialMixed,3to5Units,3Floors,1918AndBefore,22
09,Glarus,ResidentialMixed,3to5Units,3Floors,1919to1945,8
09,Glarus,ResidentialMixed,3to5Units,3Floors,1946to1960,5
09,Glarus,ResidentialMixed,3to5Units,3Floors,1961to1970,7
09,Glarus,ResidentialMixed,3to5Units,3Floors,1971to1980,3
09,Glarus,ResidentialMixed,3to5Units,3Floors,1981to1990,7
09,Glarus,ResidentialMixed,3to5Units,3Floors,1991to2000,0
09,Glarus,ResidentialMixed,3to5Units,3Floors,2001to2005,0
09,Glarus,ResidentialMixed,3to5Units,3Floors,2006to2013,1
09,Glarus,ResidentialMixed,3to5Units,4Floors,1918AndBefore,73
09,Glarus,ResidentialMixed,3to5Units,4Floors,1919to1945,14
09,Glarus,ResidentialMixed,3to5Units,4Floors,1946to1960,3
09,Glarus,ResidentialMixed,3to5Units,4Floors,1961to1970,2
